OSHPD_ID,FACILITY_NAME,LICENSE_NUM,FACILITY_LEVEL_DESC,DBA_ADDRESS1,DBA_CITY,DBA_ZIP_CODE,COUNTY_CODE,COUNTY_NAME,ER_SERVICE_LEVEL_DESC,TOTAL_NUMBER_BEDS,FACILITY_STATUS_DESC,FACILITY_STATUS_DATE,LICENSE_TYPE_DESC,LICENSE_CATEGORY_DESC,LATITUDE,LONGITUDE
206500821,CASA DE MODESTO,100000019,Parent Facility,1745 ELDENA WAY,MODESTO,95350,50,STANISLAUS,Not Applicable,59,Open,1965-08-09,Long Term Care Facility,Skilled Nursing Facility,37.66952000,-120.98700000
206500827,GARDEN CITY HEALTHCARE CENTER,100000022,Parent Facility,1310 WEST GRANGER AVENUE,MODESTO,95350,50,STANISLAUS,Not Applicable,104,Open,1965-03-22,Long Term Care Facility,Skilled Nursing Facility,37.66746300,-121.01239800
206500855,ACACIA PARK NURSING & REHAB CENTER,100000028,Parent Facility,1611 SCENIC DRIVE,MODESTO,95355,50,STANISLAUS,Not Applicable,99,Open,1965-01-06,Long Term Care Facility,Skilled Nursing Facility,37.65087700,-120.96932500
206500872,WINDSOR POST-ACUTE HEALTHCARE CENTER OF MODESTO,100000038,Parent Facility,2030 EVERGREEN AVENUE,MODESTO,95350,50,STANISLAUS,Not Applicable,175,Open,1960-04-22,Long Term Care Facility,Skilled Nursing Facility,37.66766300,-121.02881900
206500997,CENTRAL VALLEY POST ACUTE,030000081,Parent Facility,2649 TOPEKA STREET,RIVERBANK,95367,50,STANISLAUS,Not Applicable,99,Open,1963-12-12,Long Term Care Facility,Skilled Nursing Facility,37.73702000,-120.94847000
206501094,MODESTO POST ACUTE CENTER,100000118,Parent Facility,159 EAST ORANGEBURG AVENUE,MODESTO,95350,50,STANISLAUS,Not Applicable,99,Open,1967-12-07,Long Term Care Facility,Skilled Nursing Facility,37.66376700,-120.99225300
206501352,OAKDALE NURSING AND REHABILITATION CENTER,030000069,Distinct Part Facility,275 SOUTH OAK STREET,OAKDALE,95361,50,STANISLAUS,None,115,Open,1970-02-06,Hospital,General Acute Care Hospital,37.75883000,-120.86073000
206501354,VALLEY SUBACUTE & REHABILITATION CENTER,100000127,Parent Facility,515 EAST ORANGEBURG AVENUE,MODESTO,95350,50,STANISLAUS,Not Applicable,70,Open,1961-10-11,Long Term Care Facility,Skilled Nursing Facility,37.66365000,-120.98632000
206501355,SAN LUIS CARE CENTER,030000128,Parent Facility,709 N STREET,NEWMAN,95360,50,STANISLAUS,Not Applicable,71,Open,1967-10-11,Long Term Care Facility,Skilled Nursing Facility,37.32275200,-121.02411000
206501989,NORTH STARR POSTACUTE CARE,030000141,Parent Facility,180 STARR AVENUE,TURLOCK,95380,50,STANISLAUS,Not Applicable,31,Open,1962-09-04,Long Term Care Facility,Skilled Nursing Facility,37.50231000,-120.84677000
206501990,MAIN WEST POSTACUTE CARE,030000263,Parent Facility,812 WEST MAIN STREET,TURLOCK,95380,50,STANISLAUS,Not Applicable,99,Open,1966-02-01,Long Term Care Facility,Skilled Nursing Facility,37.49264000,-120.85819000
206502207,CRESTWOOD MANOR - MODESTO,100000264,Parent Facility,1400 CELESTE DRIVE,MODESTO,95355,50,STANISLAUS,Not Applicable,194,Open,1971-04-12,Long Term Care Facility,Skilled Nursing Facility,37.67247000,-120.97126000
206502269,CERES POSTACUTE CARE,030000195,Parent Facility,1711 RICHLAND AVENUE,CERES,95307,50,STANISLAUS,Not Applicable,46,Open,1957-01-18,Long Term Care Facility,Skilled Nursing Facility,37.60443800,-120.96628300
206502364,ENGLISH OAKS CONVALESCENT  AND REHAB. HOSPITAL,100000240,Parent Facility,2633 WEST RUMBLE ROAD,MODESTO,95350,50,STANISLAUS,Not Applicable,180,Open,1985-03-07,Long Term Care Facility,Skilled Nursing Facility,37.68224500,-121.04543200
206504002,TURLOCK NURSING AND REHABILITATION CENTER,030000261,Parent Facility,1111 EAST TUOLUMNE ROAD,TURLOCK,95382,50,STANISLAUS,Not Applicable,144,Open,1986-09-25,Long Term Care Facility,Skilled Nursing Facility,37.51473700,-120.83638700
206504004,VINTAGE FAIRE NURSING AND REHABILITATION CENTER,100000366,Parent Facility,"3620 DALE ROAD, STE B",MODESTO,95356,50,STANISLAUS,Not Applicable,99,Open,1989-05-04,Long Term Care Facility,Skilled Nursing Facility,37.69169000,-121.04989000
206504035,COVENANT VILLAGE CARE CENTER,030000694,Parent Facility,2125 NORTH OLIVE AVENUE,TURLOCK,95382,50,STANISLAUS,Not Applicable,50,Open,1999-08-03,Long Term Care Facility,Skilled Nursing Facility,37.51225000,-120.84071100
206504053,ALEXANDER COHEN HOSPICE HOUSE,100000783,Parent Facility,2201 EUCLID AVENUE,HUGHSON,95326,50,STANISLAUS,Not Applicable,16,Open,2005-01-26,Hospice Facility,Hospice Facility,37.59898000,-120.85185000
206504101,CONNECTED LIVING,550003821,Parent Facility,1325 HOUSER LANE,MODESTO,95351,50,STANISLAUS,Not Applicable,12,Open,2017-03-17,Long Term Care Facility,Congregate Living Health Facility,37.62775000,-121.02779000
206510856,YUBA CITY POST ACUTE,230000129,Parent Facility,1220 PLUMAS STREET,YUBA CITY,95991,51,SUTTER,Not Applicable,59,Open,1963-05-27,Long Term Care Facility,Skilled Nursing Facility,39.14701000,-121.61759000
206511095,YUBA SKILLED NURSING CENTER,230000127,Parent Facility,521 LOREL WAY,YUBA CITY,95991,51,SUTTER,Not Applicable,130,Open,1970-01-21,Long Term Care Facility,Skilled Nursing Facility,39.15523700,-121.62039300
206514003,THE FOUNTAINS,230000176,Parent Facility,1260 WILLIAMS WAY,YUBA CITY,95991,51,SUTTER,Not Applicable,145,Open,1990-07-11,Long Term Care Facility,Skilled Nursing Facility,39.15075000,-121.63377000
206514008,RIVER VALLEY CARE CENTER,230000199,Parent Facility,9000 LARKIN ROAD,LIVE OAK,95953,51,SUTTER,Not Applicable,99,Open,1992-12-16,Long Term Care Facility,Skilled Nursing Facility,39.26230000,-121.66001000
206522099,BRENTWOOD POST ACUTE,230000043,Parent Facility,1795 WALNUT STREET,RED BLUFF,96080,52,TEHAMA,Not Applicable,55,Open,1965-10-11,Long Term Care Facility,Skilled Nursing Facility,40.16914000,-122.25296100
206522221,RED BLUFF HEALTH CARE CENTER,230000051,Parent Facility,555 LUTHER ROAD,RED BLUFF,96080,52,TEHAMA,Not Applicable,58,Open,1966-01-24,Long Term Care Facility,Skilled Nursing Facility,40.16082000,-122.23197000
206540075,WESTGATE GARDENS CARE CENTER,120000574,Parent Facility,4525 WEST TULARE AVENUE,VISALIA,93277,54,TULARE,Not Applicable,140,Open,1985-08-26,Long Term Care Facility,Skilled Nursing Facility,36.31995000,-119.34101000
206540707,DELTA NURSING AND REHABILITATION CENTER,120000558,Parent Facility,514 NORTH BRIDGE STREET,VISALIA,93291,54,TULARE,Not Applicable,44,Open,1963-03-04,Long Term Care Facility,Skilled Nursing Facility,36.33412700,-119.28882900
206540709,DINUBA HEALTHCARE,120000578,Parent Facility,1730 SOUTH COLLEGE AVENUE,DINUBA,93618,54,TULARE,Not Applicable,94,Open,1964-07-01,Long Term Care Facility,Skilled Nursing Facility,36.53074000,-119.38578000
206540723,SIERRA VALLEY REHABILITATION CENTER,120000579,Parent Facility,301 WEST PUTNAM AVENUE,PORTERVILLE,93257,54,TULARE,Not Applicable,139,Open,1964-01-20,Long Term Care Facility,Skilled Nursing Facility,36.06950000,-119.02356000
206540762,MERRITT MANOR CONVALESCENT HOSPITAL,120000583,Parent Facility,604 EAST MERRITT AVENUE,TULARE,93274,54,TULARE,Not Applicable,99,Open,1970-02-17,Long Term Care Facility,Skilled Nursing Facility,36.22214000,-119.33983000
206540809,TULARE NURSING AND REHABILITATION CENTER,120000561,Parent Facility,680 EAST MERRITT AVENUE,TULARE,93274,54,TULARE,Not Applicable,97,Open,1964-12-07,Long Term Care Facility,Skilled Nursing Facility,36.22223700,-119.33894900
206540823,PROVIDENCE VALLEY CARE CENTER,120000567,Parent Facility,661 WEST POPLAR AVENUE,PORTERVILLE,93257,54,TULARE,Not Applicable,62,Open,1950-01-23,Long Term Care Facility,Skilled Nursing Facility,36.05116300,-119.03193700
206540828,REDWOOD SPRINGS HEALTHCARE CENTER,120000586,Parent Facility,1925 EAST HOUSTON STREET,VISALIA,93292,54,TULARE,Not Applicable,176,Open,1963-01-07,Long Term Care Facility,Skilled Nursing Facility,36.34176300,-119.27211900
206541695,KAWEAH MANOR CONVALESCENT HOSPITAL,120000588,Parent Facility,3710 WEST TULARE AVENUE,VISALIA,93277,54,TULARE,Not Applicable,99,Open,1968-03-18,Long Term Care Facility,Skilled Nursing Facility,36.32023700,-119.33207000
206541740,PROVIDENCE SUN VILLA,120000589,Parent Facility,350 NORTH VILLA STREET,PORTERVILLE,93257,54,TULARE,Not Applicable,99,Open,1966-02-23,Long Term Care Facility,Skilled Nursing Facility,36.07232000,-119.03049000
206542063,LINWOOD MEADOWS CARE CENTER,120000591,Parent Facility,4444 WEST MEADOW LANE,VISALIA,93277,54,TULARE,Not Applicable,98,Open,1980-04-16,Long Term Care Facility,Skilled Nursing Facility,36.32193700,-119.33999500
206544041,PORTERVILLE CONVALESCENT HOSPITAL,120000621,Parent Facility,1100 WEST MORTON AVENUE,PORTERVILLE,93257,54,TULARE,Not Applicable,99,Open,1995-12-28,Long Term Care Facility,Skilled Nursing Facility,36.07335000,-119.04185000
206544043,PROVIDENCE LINDSAY GARDENS,120000623,Parent Facility,1011 WEST TULARE ROAD,LINDSAY,93247,54,TULARE,Not Applicable,99,Open,1996-04-22,Long Term Care Facility,Skilled Nursing Facility,36.21059000,-119.10432000
206544081,TWIN OAKS REHABILITATION & NURSING CENTER,550001081,Parent Facility,897 NORTH M STREET,TULARE,93274,54,TULARE,Not Applicable,99,Open,2009-04-27,Long Term Care Facility,Skilled Nursing Facility,36.22071880,-119.34441040
206544099,"SIERRA CARE AT THE LAKE, LLC",550003154,Parent Facility,33221 GLOBE DRIVE,SPRINGVILLE,93265,54,TULARE,Not Applicable,12,Open,2015-07-08,Long Term Care Facility,Congregate Living Health Facility,36.08689000,-118.83589000
206551035,SONORA REGIONAL MEDICAL CENTER D/P SNF (UNIT 6 AND 7),030000094,Distinct Part Facility,179 S. FAIRVIEW LANE,SONORA,95370,55,TUOLUMNE,None,68,Open,1965-07-09,Hospital,General Acute Care Hospital,37.97960700,-120.39084000
206554007,AVALON CARE CENTER - SONORA,030000674,Parent Facility,19929 GREENLEY ROAD,SONORA,95370,55,TUOLUMNE,Not Applicable,210,Open,1999-05-04,Long Term Care Facility,Skilled Nursing Facility,37.97564700,-120.36907400
206560465,PROVIDENCE OJAI,050000020,Parent Facility,601 NORTH MONTGOMERY STREET,OJAI,93023,56,VENTURA,Not Applicable,74,Open,1959-09-17,Long Term Care Facility,Skilled Nursing Facility,34.45292000,-119.24294000
206560471,VENTURA POST ACUTE,050000024,Parent Facility,4020 LOMA VISTA ROAD,VENTURA,93003,56,VENTURA,Not Applicable,71,Open,1963-09-27,Long Term Care Facility,Skilled Nursing Facility,34.27757800,-119.24170400
206560482,GLENWOOD CARE CENTER,050000033,Parent Facility,1300 NORTH C STREET,OXNARD,93030,56,VENTURA,Not Applicable,99,Open,1969-07-01,Long Term Care Facility,Skilled Nursing Facility,34.21407000,-119.18083000
206560495,MARY HEALTH OF THE SICK CVLT AND NRSG HOSPITAL,050000041,Parent Facility,2929 THERESA DRIVE,NEWBURY PARK,91320,56,VENTURA,Not Applicable,61,Open,1964-07-01,Long Term Care Facility,Skilled Nursing Facility,34.17913700,-118.93883200
206560496,MAYWOOD ACRES HEALTHCARE,050000042,Parent Facility,2641 SOUTH C STREET,OXNARD,93033,56,VENTURA,Not Applicable,98,Open,1964-11-02,Long Term Care Facility,Skilled Nursing Facility,34.17564000,-119.18142300
206560500,OJAI MANOR CONVALESCENT HOSPITAL,050000045,Distinct Part Facility,1306 MARICOPA HIGHWAY,OJAI,93023,56,VENTURA,None,66,Open,1970-06-15,Hospital,General Acute Care Hospital,34.44221000,-119.26311000
206560503,OXNARD MANOR HEALTHCARE CENTER,050000129,Parent Facility,1400 WEST GONZALES ROAD,OXNARD,93036,56,VENTURA,Not Applicable,82,Open,1965-02-01,Long Term Care Facility,Skilled Nursing Facility,34.21912480,-119.19295560
206560509,SHORELINE CARE CENTER,050000049,Parent Facility,5225 SOUTH J STREET,OXNARD,93033,56,VENTURA,Not Applicable,193,Open,1970-01-22,Long Term Care Facility,Skilled Nursing Facility,34.15249000,-119.18618000
206560531,THOUSAND OAKS HEALTHCARE CENTER,050000065,Parent Facility,93 WEST AVENIDA DE LOS ARBOLES,THOUSAND OAKS,91360,56,VENTURA,Not Applicable,123,Open,1965-07-01,Long Term Care Facility,Skilled Nursing Facility,34.21764000,-118.88397000
206560532,VISTA COVE CARE CENTER AT SANTA PAULA,050000066,Parent Facility,250 MARCH STREET,SANTA PAULA,93060,56,VENTURA,Not Applicable,99,Open,1968-07-12,Long Term Care Facility,Skilled Nursing Facility,34.34917200,-119.07804100
206560536,SIMI VALLEY CARE CENTER,050000069,Parent Facility,5270 E. LOS ANGELES AVENUE,SIMI VALLEY,93063,56,VENTURA,Not Applicable,99,Open,1997-04-14,Long Term Care Facility,Skilled Nursing Facility,34.27169327,-118.68798543
206560539,COASTAL VIEW HEALTHCARE CENTER,050000072,Parent Facility,4904 TELEGRAPH ROAD,VENTURA,93003,56,VENTURA,Not Applicable,96,Open,1963-06-12,Long Term Care Facility,Skilled Nursing Facility,34.27578800,-119.22860700
206560547,"GREENFIELD CARE CENTER OF FILLMORE, LLC.",050000077,Parent Facility,118 B STREET,FILLMORE,93015,56,VENTURA,Not Applicable,99,Open,1977-05-15,Long Term Care Facility,Skilled Nursing Facility,34.39435000,-118.92160100
206560823,CAMARILLO HEALTHCARE CENTER,050000087,Parent Facility,205 GRANADA STREET,CAMARILLO,93010,56,VENTURA,Not Applicable,114,Open,1971-08-01,Long Term Care Facility,Skilled Nursing Facility,34.21510700,-119.05366500
206560931,CENTER FOR DISCOVERY- THOUSAND OAKS,550003758,Parent Facility,228 RIMROCK ROAD,THOUSAND OAKS,91361,56,VENTURA,Not Applicable,8,Open,2017-01-17,Long Term Care Facility,Congregate Living Health Facility,34.17368000,-118.86710000
206560990,"PREMIERCARE 2 CONGREGATE LIVING, INC.",550003997,Parent Facility,4805 LEEDS STREET,SIMI VALLEY,93063,56,VENTURA,Not Applicable,6,Open,2017-10-30,Long Term Care Facility,Congregate Living Health Facility,34.27545000,-118.69997000
206561346,"ROYAL LIVING HOME, INC.",550004065,Parent Facility,321 ROYAL AVENUE,SIMI VALLEY,93065,56,VENTURA,Not Applicable,6,Open,2017-12-27,Long Term Care Facility,Congregate Living Health Facility,34.26443000,-118.79140000
206561360,"SIMI VALLEY CONGREGATE LIVING, INC.",550004113,Parent Facility,2053 SHELBY LANE,SIMI VALLEY,93065,56,VENTURA,Not Applicable,6,Open,2017-12-26,Long Term Care Facility,Congregate Living Health Facility,34.27287000,-118.75834000
206564024,VICTORIA CARE CENTER,050000271,Parent Facility,5445 EVERGLADES STREET,VENTURA,93003,56,VENTURA,Not Applicable,188,Open,1991-07-24,Long Term Care Facility,Skilled Nursing Facility,34.25876000,-119.21776000
206564059,CAREMERIDIAN - OXNARD,050000384,Parent Facility,1540 TEAL CLUB ROAD,OXNARD,93030,56,VENTURA,Not Applicable,10,Open,1994-11-10,Long Term Care Facility,Congregate Living Health Facility,34.20284000,-119.19525000
206564099,MOORPARK HEALTHCARE CENTER,050000509,Parent Facility,4762 MAUREEN LANE,MOORPARK,93021,56,VENTURA,Not Applicable,10,Open,1998-04-28,Long Term Care Facility,Congregate Living Health Facility,34.27652300,-118.89583300
206564113,BROOKDALE CAMARILLO,050000554,Parent Facility,6000 SANTA ROSA ROAD,CAMARILLO,93012,56,VENTURA,Not Applicable,45,Open,2000-10-18,Long Term Care Facility,Skilled Nursing Facility,34.22465000,-118.99090000
206564120,WINDSOR TERRANCE OF WESTLAKE VILLAGE,050000569,Parent Facility,250 FAIRVIEW ROAD,THOUSAND OAKS,91361,56,VENTURA,Not Applicable,99,Open,2002-05-23,Long Term Care Facility,Skilled Nursing Facility,34.16510000,-118.84066000
206564129,OAKVIEW SKILLED NURSING,550000791,Parent Facility,3557 CAMPUS DRIVE,THOUSAND OAKS,91360,56,VENTURA,Not Applicable,48,Open,2008-09-26,Long Term Care Facility,Skilled Nursing Facility,34.22844910,-118.88156910
206564233,THE BELLA PASSIONE - CLHF,550002054,Parent Facility,488 OAKHAMPTON STREET,THOUSAND OAKS,91361,56,VENTURA,Not Applicable,6,Open,2012-09-13,Long Term Care Facility,Congregate Living Health Facility,34.16880770,-118.87080940
206564253,"SIMI VALLEY CARE HOME, INC.",550002735,Parent Facility,1544 ELVADO DRIVE,SIMI VALLEY,93065,56,VENTURA,Not Applicable,6,Open,2014-06-25,Long Term Care Facility,Congregate Living Health Facility,34.26670000,-118.79392000
206564265,"AVENIDA LIVING HOME, INC.",550003098,Parent Facility,2465 AVENIDA DE LAS PLANTAS,THOUSAND OAKS,91360,56,VENTURA,Not Applicable,6,Open,2015-06-12,Long Term Care Facility,Congregate Living Health Facility,34.21179000,-118.85911000
206564270,"COCHRAN CONGREGATE LIVING, INC.",550003344,Parent Facility,1378 COCHRAN STREET,SIMI VALLEY,93065,56,VENTURA,Not Applicable,6,Open,2015-12-10,Long Term Care Facility,Congregate Living Health Facility,34.27897000,-118.77256000
206564275,LA VENTANA TREATMENT PROGRAMS,550003416,Parent Facility,913 BRUCE CIRCLE,THOUSAND OAKS,91362,56,VENTURA,Not Applicable,6,Open,2016-03-02,Long Term Care Facility,Congregate Living Health Facility,34.19036000,-118.85225000
206564282,LA VENTANA TREATMENT PROGRAMS,550002229,Parent Facility,1590 LA GRANADA DRIVE,THOUSAND OAKS,91362,56,VENTURA,Not Applicable,6,Open,2016-05-13,Long Term Care Facility,Congregate Living Health Facility,34.19360000,-118.85012000
206564283,POTTER CARE,550003530,Parent Facility,2041 POTTER AVENUE,SIMI VALLEY,93065,56,VENTURA,Not Applicable,6,Open,2016-06-01,Long Term Care Facility,Congregate Living Health Facility,34.27371000,-118.76086000
206564296,"HEALTHY LIFE CONGREGATE CARE, INC.",550003895,Parent Facility,3011 NORTH PEORIA AVENUE,SIMI VALLEY,93063,56,VENTURA,Not Applicable,6,Open,2017-06-13,Long Term Care Facility,Congregate Living Health Facility,34.29007000,-118.71702000
206564297,LUNDY LIVING HOME,550003929,Parent Facility,1116 LUNDY DRIVE,SIMI VALLEY,93065,56,VENTURA,Not Applicable,6,Open,2017-08-02,Long Term Care Facility,Congregate Living Health Facility,34.26005000,-118.78561000
206564298,"TRANQUILITY CARE, INC.",550003773,Parent Facility,1812 CRATER STREET,SIMI VALLEY,93063,56,VENTURA,Not Applicable,6,Open,2017-01-24,Long Term Care Facility,Congregate Living Health Facility,34.26951000,-118.73230000
206564302,"WHITE DOVES HOME CARE, LLC",550003945,Parent Facility,390 FULTON STREET,CAMARILLO,93010,56,VENTURA,Not Applicable,6,Open,2017-08-29,Long Term Care Facility,Congregate Living Health Facility,34.22009000,-119.03652000
206570854,COURTYARD HEALTH CARE CENTER,030000027,Parent Facility,1850 EAST EIGHTH STREET,DAVIS,95616,57,YOLO,Not Applicable,112,Open,1968-04-08,Long Term Care Facility,Skilled Nursing Facility,38.55319900,-121.72909900
206570896,COTTONWOOD POST-ACUTE REHAB,030000046,Parent Facility,625 COTTONWOOD STREET,WOODLAND,95695,57,YOLO,Not Applicable,98,Open,1969-09-15,Long Term Care Facility,Skilled Nursing Facility,38.67332800,-121.79322300
206571033,RIVER BEND NURSING CENTER,100000093,Parent Facility,2215 OAKMONT WAY,WEST SACRAMENTO,95691,57,YOLO,Not Applicable,99,Open,1968-02-08,Long Term Care Facility,Skilled Nursing Facility,38.57622000,-121.53903000
206571047,STOLLWOOD CONVALESCENT HOSPITAL,100000099,Parent Facility,135 WOODLAND AVENUE,WOODLAND,95695,57,YOLO,Not Applicable,48,Open,1969-10-30,Long Term Care Facility,Skilled Nursing Facility,38.68846000,-121.77872000
206571087,WOODLAND SKILLED NURSING FACILITY,030000003,Parent Facility,678 THIRD STREET,WOODLAND,95695,57,YOLO,Not Applicable,91,Open,1969-09-23,Long Term Care Facility,Skilled Nursing Facility,38.67252400,-121.77087500
206572209,ALDERSON CONVALESCENT HOSPITAL,100000155,Parent Facility,124 WALNUT STREET,WOODLAND,95695,57,YOLO,Not Applicable,140,Open,1946-07-09,Long Term Care Facility,Skilled Nursing Facility,38.68158000,-121.77814000
206574013,UNIVERSITY RETIREMENT COMMUNITY AT DAVIS,100000703,Parent Facility,1515 SHASTA DRIVE,DAVIS,95616,57,YOLO,Not Applicable,37,Open,2000-03-27,Long Term Care Facility,Skilled Nursing Facility,38.55969000,-121.77274000
206580934,MARYSVILLE POST-ACUTE,230000128,Parent Facility,1617 RAMIREZ STREET,MARYSVILLE,95901,58,YUBA,Not Applicable,86,Open,1965-10-01,Long Term Care Facility,Skilled Nursing Facility,39.15341000,-121.58312000
306010758,BERKELEY THERAPY INSTITUTE,140000012,Parent Facility,1749 MARTIN LUTHER KING JR WAY,BERKELEY,94709,01,ALAMEDA,Not Applicable,,Open,1976-06-06,Clinic,Community Clinic,37.87475500,-122.27318500
306010802,EAST OAKLAND HEALTH CENTER,140000028,Parent Facility,7450 INTERNATIONAL BLVD,OAKLAND,94621,01,ALAMEDA,Not Applicable,,Open,1974-01-01,Clinic,Community Clinic,37.75860000,-122.18576000
306010834,AXIS COMMUNITY HEALTH,140000043,Parent Facility,4361 RAILROAD AVE,PLEASANTON,94566,01,ALAMEDA,Not Applicable,,Open,1977-06-05,Clinic,Community Clinic,37.66145000,-121.87371000
306010992,WEST OAKLAND HEALTH CENTER,140000121,Parent Facility,700 ADELINE ST,OAKLAND,94607,01,ALAMEDA,Not Applicable,,Open,1974-09-05,Clinic,Community Clinic,37.80441000,-122.28795000
306011006,ASIAN HEALTH SERVICE,140000125,Parent Facility,818 WEBSTER ST,OAKLAND,94607,01,ALAMEDA,Not Applicable,,Open,1975-02-24,Clinic,Community Clinic,37.79947000,-122.27117000
306011057,"TIBURCIO VASQUEZ HEALTH CENTER, INC.",140000137,Parent Facility,33255  9TH ST,UNION CITY,94587,01,ALAMEDA,Not Applicable,,Open,1976-01-01,Clinic,Community Clinic,37.60277000,-122.02599000
306012807,BERKELEY COMMUNITY HEALTH PROJECT,140000160,Parent Facility,2339 DURANT AVE,BERKELEY,94704,01,ALAMEDA,Not Applicable,,Open,1977-07-20,Clinic,Free Clinic,37.86750000,-122.26176000
